orbit_type,target_norad,target_name,mean_motion_rev_day,inclination_deg,eccentricity,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_fit_p_value,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,runtime_us,runtime_ms
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,4,3,1,5.35112e-08,5.35112e-08,1,346477,68791,1,1,1,827,0.827
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0,5,3,1,5.35112e-08,5.35112e-08,1,346477,68791,1,1,1,818,0.818
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,1,3,1,5.8996,5.8996,0.434531,124.425,68791,1,1,1,811,0.811
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,2,3,1,5.61762,5.61762,0.467356,153.906,68791,1,1,1,861,0.861
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,3,3,1,2.92526,2.92526,0.818167,149.217,68791,1,1,1,1267,1.267
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,4,3,1,7.15419,7.15419,0.306823,133.669,68791,1,1,1,816,0.816
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.05,5,3,1,1.19136,1.19136,0.977309,153.44,68791,1,1,1,822,0.822
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,1,3,1,4.47536,4.47536,0.612628,20.5881,68791,1,1,1,818,0.818
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,2,3,1,7.85865,7.85865,0.248643,16.4346,68791,1,1,1,810,0.81
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,3,3,1,6.39016,6.39016,0.380932,29.3579,68791,1,1,1,786,0.786
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,4,3,1,2.63974,2.63974,0.852513,33.3087,68791,1,1,1,823,0.823
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.1,5,3,1,9.71453,9.71453,0.1372,24.4841,68791,1,1,1,802,0.802
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,1,3,1,3.43319,3.43319,0.752836,4.1318,68791,1,1,1,826,0.826
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,2,3,1,3.09653,3.09653,0.796638,3.20389,68791,1,1,1,823,0.823
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,3,3,1,1.85175,1.85175,0.932816,2.52509,68791,1,1,1,878,0.878
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,4,3,1,4.36105,4.36105,0.627941,8.01811,68791,1,1,1,834,0.834
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.25,5,3,1,2.79224,2.79224,0.834435,9.53468,68791,1,1,1,819,0.819
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,1,3,1,3.08283,3.08283,0.798381,1.44432,68791,1,1,1,789,0.789
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,2,3,2,4.61276,2.80612,0.832757,1.80664,85434,0,1,1,814,0.814
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,3,3,2,6.22603,5.44409,0.48824,0.781937,85434,0,1,1,1237,1.237
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,4,3,2,20.5574,19.0661,0.00405345,1.49126,85434,0,1,1,853,0.853
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,0.5,5,3,1,1.82281,1.82281,0.935252,3.31733,68791,1,1,1,882,0.882
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,1,3,2,3.08563,2.07849,0.91234,1.00714,85434,0,1,1,830,0.83
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,2,3,2,12.7991,12.1803,0.0580651,0.618787,85434,0,1,1,858,0.858
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,3,3,1,14.2617,14.2617,0.0268452,1.56538,68791,1,1,1,816,0.816
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,4,3,2,5.2899,4.97065,0.547583,0.31925,85434,0,1,1,1236,1.236
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,1,5,3,2,5.75555,5.68574,0.459298,0.0698129,85434,0,1,1,862,0.862
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,1,3,1,16.6859,16.6859,0.0105095,0.562699,68791,1,1,1,874,0.874
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,2,3,1,6.07482,6.07482,0.414861,0.404852,68791,1,1,1,1019,1.019
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,3,3,2,2.38559,2.16961,0.903457,0.21598,85434,0,1,1,911,0.911
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,4,3,2,4.97599,4.06486,0.6679,0.911134,85434,0,1,1,959,0.959
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,2,5,3,2,5.52305,5.38993,0.494858,0.133112,65257,0,1,1,37436,37.436
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,5,1,3,2,7.30245,6.8964,0.330534,0.406048,67160,0,1,1,5090,5.09
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,5,2,3,2,3.62904,2.81529,0.831647,0.813746,67160,0,1,1,1099,1.099
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,5,3,3,4,3.42087,1.62084,0.951068,0.389754,55649,0,0,1,908,0.908
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,5,4,3,3,3.06504,2.15184,0.905217,0.830921,65257,0,1,1,924,0.924
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,5,5,3,2,5.76827,5.11521,0.529124,0.653057,65257,0,1,1,787,0.787
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,10,1,3,44,3.07926,1.29748,0.971797,0.396135,55788,0,0,0,812,0.812
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,10,2,3,21,6.43221,3.25709,0.775956,0.316388,30984,0,0,0,834,0.834
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,10,3,3,32,6.01796,1.22097,0.975836,0.04926,33936,0,0,0,1659,1.659
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,10,4,3,242,21.1896,1.57285,0.954509,0.0977094,64706,0,0,0,6228,6.228
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,10,5,3,124,9.18686,4.42684,0.619117,0.317993,68612,0,0,0,2280,2.28
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,15,1,3,67,4.10717,2.14732,0.905663,0.0513576,33805,0,0,0,936,0.936
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,15,2,3,12,4.45304,3.67158,0.721019,0.0620464,65257,0,0,0,904,0.904
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,15,3,3,172,4.48455,2.4419,0.874913,0.0109057,33655,0,0,0,861,0.861
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,15,4,3,8,2.34217,1.75508,0.94079,0.274679,65257,0,0,1,805,0.805
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,15,5,3,114,12.3652,8.21709,0.222626,0.325154,34003,0,0,0,857,0.857
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,20,1,3,137,2.97803,1.13775,0.979848,0.10658,34003,0,0,0,1354,1.354
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,20,2,3,44,4.95181,2.66614,0.84943,0.518198,68842,0,0,0,983,0.983
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,20,3,3,25,3.66486,3.30866,0.769228,0.0415434,22826,0,0,0,911,0.911
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,20,4,3,88,3.81347,2.94716,0.815449,0.0307795,45431,0,0,0,920,0.92
MEO,68791,"GPS BIII-10 (PRN 13)    ",2.0057,54.9663,0.0004511,500,20,5,3,293,4.87956,0.766818,0.992934,0.024943,61554,0,0,0,900,0.9
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,1,3,1,2.29764e-08,2.29764e-08,1,2.71978e+07,67588,1,1,1,18660,18.66
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,2,3,1,2.29764e-08,2.29764e-08,1,2.71978e+07,67588,1,1,1,983,0.983
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,3,3,1,2.29764e-08,2.29764e-08,1,2.71978e+07,67588,1,1,1,878,0.878
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,4,3,1,2.29764e-08,2.29764e-08,1,2.71978e+07,67588,1,1,1,902,0.902
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0,5,3,1,2.29764e-08,2.29764e-08,1,2.71978e+07,67588,1,1,1,2118,2.118
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,1,3,1,6.30981,6.30981,0.389395,10840.3,67588,1,1,1,1128,1.128
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,2,3,1,9.23859,9.23859,0.160598,10447.7,67588,1,1,1,1005,1.005
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,3,3,1,6.94019,6.94019,0.326414,10594.2,67588,1,1,1,1163,1.163
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,4,3,1,5.15676,5.15676,0.52387,10809.6,67588,1,1,1,961,0.961
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.05,5,3,1,4.47651,4.47651,0.612475,10988.4,67588,1,1,1,1230,1.23
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,1,3,1,10.3492,10.3492,0.110698,2866.27,67588,1,1,1,926,0.926
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,2,3,1,2.78079,2.78079,0.835814,2616.21,67588,1,1,1,893,0.893
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,3,3,1,10.003,10.003,0.124528,2647.97,67588,1,1,1,1068,1.068
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,4,3,1,5.4191,5.4191,0.491288,2781.73,67588,1,1,1,1005,1.005
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.1,5,3,1,4.89085,4.89085,0.557887,2821.97,67588,1,1,1,968,0.968
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,1,3,1,3.94875,3.94875,0.683612,387.782,67588,1,1,1,1030,1.03
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,2,3,1,5.99906,5.99906,0.423295,445.916,67588,1,1,1,1842,1.842
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,3,3,1,9.9189,9.9189,0.128109,512.941,67588,1,1,1,895,0.895
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,4,3,1,5.43091,5.43091,0.489846,504.409,67588,1,1,1,884,0.884
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.25,5,3,1,8.44051,8.44051,0.207573,442.09,67588,1,1,1,868,0.868
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,1,3,1,4.27957,4.27957,0.6389,110.056,67588,1,1,1,880,0.88
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,2,3,1,6.02401,6.02401,0.420506,96.0023,67588,1,1,1,903,0.903
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,3,3,1,8.84833,8.84833,0.182289,99.3173,67588,1,1,1,869,0.869
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,4,3,1,3.86184,3.86184,0.695367,139.974,67588,1,1,1,872,0.872
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,0.5,5,3,1,5.10574,5.10574,0.530324,101.266,67588,1,1,1,862,0.862
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,1,3,1,4.21152,4.21152,0.648077,27.1734,67588,1,1,1,897,0.897
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,2,3,1,7.41624,7.41624,0.284061,15.7953,67588,1,1,1,971,0.971
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,3,3,1,6.40832,6.40832,0.379036,25.931,67588,1,1,1,1000,1
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,4,3,1,3.12629,3.12629,0.792837,23.7091,67588,1,1,1,1124,1.124
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,1,5,3,1,9.2113,9.2113,0.162039,4.71332,67588,1,1,1,1251,1.251
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,1,3,3,6.92645,5.93298,0.430739,0.413333,50483,0,1,1,1291,1.291
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,2,3,1,4.781,4.781,0.572193,0.980901,67588,1,1,1,1046,1.046
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,3,3,1,6.99362,6.99362,0.321437,0.987661,67588,1,1,1,985,0.985
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,4,3,1,1.73367,1.73367,0.942492,4.68429,67588,1,1,1,999,0.999
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,2,5,3,2,4.3516,3.31071,0.76896,1.04089,50483,0,1,1,1027,1.027
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,5,1,3,45,17.1249,8.04585,0.234763,1.08393,48054,0,0,0,1092,1.092
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,5,2,3,2,3.14281,3.0303,0.805034,0.112512,53191,0,1,1,972,0.972
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,5,3,3,5,10.9375,8.57164,0.19914,0.0796221,32174,0,0,1,987,0.987
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,5,4,3,15,8.08416,1.46955,0.961491,1.0026,56846,0,0,0,981,0.981
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,5,5,3,4,6.42069,3.4133,0.755467,0.169877,50483,0,0,1,955,0.955
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,10,1,3,36,11.4869,7.66384,0.26378,0.423232,65793,0,0,0,960,0.96
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,10,2,3,26,4.16572,0.957727,0.987164,0.168196,56846,0,0,0,906,0.906
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,10,3,3,17,2.88262,1.79346,0.937681,0.0150836,33939,0,0,0,1127,1.127
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,10,4,3,5,1.32818,1.0446,0.983865,0.0143743,50483,0,0,1,1284,1.284
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,10,5,3,28,3.8053,1.16008,0.97881,0.0500357,30555,0,0,0,1015,1.015
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,15,1,3,110,11.6227,7.63861,0.265793,0.0631147,49218,0,0,0,1174,1.174
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,15,2,3,77,4.91407,0.457266,0.99832,0.0891209,34127,0,0,0,1242,1.242
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,15,3,3,142,4.38942,2.17169,0.903251,0.00942631,30385,0,0,0,901,0.901
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,15,4,3,36,11.3425,7.61871,0.267389,0.0317332,61903,0,0,0,921,0.921
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,15,5,3,104,5.58297,3.6756,0.720479,0.0968598,54249,0,0,0,906,0.906
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,20,1,3,32,14.6714,13.1178,0.0412031,0.0712745,67270,0,0,0,1090,1.09
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,20,2,3,56,13.5742,9.74667,0.135734,0.0967437,61903,0,0,0,935,0.935
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,20,3,3,128,14.2692,6.05605,0.416941,0.338647,43565,0,0,0,945,0.945
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,20,4,3,47,2.5609,0.947593,0.987521,0.0716724,47275,0,0,0,881,0.881
MEO,67588,"GPS BIII-9  (PRN 20)    ",2.00572,55.0623,0.0023214,500,20,5,3,67,12.6566,5.60032,0.469416,0.878481,21422,0,0,0,918,0.918
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,1,3,1,4.11264e-07,4.11264e-07,1,2.52541e+06,66313,1,1,1,15741,15.741
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,2,3,1,4.11264e-07,4.11264e-07,1,2.52541e+06,66313,1,1,1,829,0.829
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,3,3,1,4.11264e-07,4.11264e-07,1,2.52541e+06,66313,1,1,1,840,0.84
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,4,3,1,4.11264e-07,4.11264e-07,1,2.52541e+06,66313,1,1,1,874,0.874
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0,5,3,1,4.11264e-07,4.11264e-07,1,2.52541e+06,66313,1,1,1,883,0.883
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,1,3,1,3.91281,3.91281,0.688475,931.672,66313,1,1,1,874,0.874
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,2,3,1,4.31035,4.31035,0.634756,1033.14,66313,1,1,1,917,0.917
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,3,3,1,1.32704,1.32704,0.970146,976.293,66313,1,1,1,902,0.902
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,4,3,1,3.42423,3.42423,0.754022,961.583,66313,1,1,1,882,0.882
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.05,5,3,1,2.24793,2.24793,0.895544,999.367,66313,1,1,1,903,0.903
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,1,3,1,2.30134,2.30134,0.890004,258.562,66313,1,1,1,959,0.959
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,2,3,1,1.90521,1.90521,0.928207,249.07,66313,1,1,1,860,0.86
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,3,3,1,7.98422,7.98422,0.239262,276.236,66313,1,1,1,846,0.846
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,4,3,1,4.29662,4.29662,0.636605,259.914,66313,1,1,1,1142,1.142
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.1,5,3,1,8.89853,8.89853,0.179366,184.763,66313,1,1,1,954,0.954
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,1,3,1,6.40519,6.40519,0.379362,40.6134,66313,1,1,1,853,0.853
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,2,3,1,7.28365,7.28365,0.29541,45.4234,66313,1,1,1,873,0.873
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,3,3,1,4.20988,4.20988,0.648297,43.1003,66313,1,1,1,843,0.843
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,4,3,1,8.43649,8.43649,0.207836,37.2219,66313,1,1,1,862,0.862
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.25,5,3,1,11.9431,11.9431,0.0632498,7.65967,66313,1,1,1,858,0.858
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,1,3,1,5.71369,5.71369,0.456015,17.4833,66313,1,1,1,871,0.871
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,2,3,1,2.52084,2.52084,0.866128,11.7815,66313,1,1,1,852,0.852
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,3,3,1,4.02596,4.02596,0.673163,7.51066,66313,1,1,1,847,0.847
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,4,3,1,12.9771,12.9771,0.0434013,5.79264,66313,1,1,1,832,0.832
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,0.5,5,3,4,8.55488,6.43873,0.375877,0.579668,37264,0,0,1,912,0.912
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,1,3,4,6.8428,5.08615,0.532812,0.171422,28945,0,0,1,926,0.926
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,2,3,4,6.25364,4.54141,0.603822,0.0751816,37264,0,0,1,857,0.857
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,3,3,2,9.67827,5.55632,0.474676,4.12195,37392,0,1,1,895,0.895
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,4,3,1,5.20334,5.20334,0.51801,1.40896,66313,1,1,1,1238,1.238
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,1,5,3,1,2.26679,2.26679,0.8936,1.14149,66313,1,1,1,926,0.926
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,1,3,2,4.20106,3.33525,0.765744,0.865804,68806,0,1,1,887,0.887
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,2,3,4,8.96564,5.00714,0.542898,1.49066,51148,0,0,1,878,0.878
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,3,3,4,5.74003,4.52103,0.606535,1.02987,60138,0,0,1,906,0.906
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,4,3,2,3.55978,3.44081,0.751828,0.118979,37392,0,1,1,940,0.94
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,2,5,3,5,5.34054,4.29692,0.636563,0.394851,37392,0,0,1,939,0.939
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,5,1,3,9,2.42831,0.450131,0.998393,0.804278,38212,0,0,1,977,0.977
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,5,2,3,57,15.013,9.04977,0.170798,0.0513036,59693,0,0,0,1022,1.022
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,5,3,3,17,4.05936,0.675867,0.994997,0.781671,38212,0,0,0,1006,1.006
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,5,4,3,13,8.56422,6.84597,0.335327,0.436713,60097,0,0,0,1231,1.231
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,5,5,3,45,11.5858,3.51936,0.741392,0.774281,28526,0,0,0,1021,1.021
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,10,1,3,11,2.09175,1.29515,0.971924,0.0597293,30798,0,0,0,1116,1.116
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,10,2,3,48,5.06359,1.99594,0.920072,0.514296,61759,0,0,0,1673,1.673
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,10,3,3,28,5.94259,4.42492,0.619374,0.0894011,54174,0,0,0,1049,1.049
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,10,4,3,64,9.5118,5.37475,0.496722,0.348339,33689,0,0,0,1085,1.085
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,10,5,3,136,10.3402,2.93272,0.817243,0.0553549,60292,0,0,0,1087,1.087
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,15,1,3,181,3.44325,1.02634,0.984594,0.171464,67649,0,0,0,1179,1.179
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,15,2,3,36,3.23939,2.47987,0.870714,0.0113695,49159,0,0,0,1360,1.36
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,15,3,3,8,1.12309,1.02694,0.98457,0.010157,38212,0,0,1,879,0.879
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,15,4,3,76,0.952752,0.165166,0.999912,0.00406343,64377,0,0,0,879,0.879
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,15,5,3,32,1.06874,0.636318,0.995764,0.00514195,51959,0,0,0,1430,1.43
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,20,1,3,80,17.1897,15.239,0.0184771,0.0973059,68804,0,0,0,1144,1.144
MEO,66313,"YAOGAN-46               ",5.31204,20.0897,0.0004133,500,20,2,3,115,4.40988,3.11645,0.794096,0.11374,52503,0,0,0,900,0.9
