scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
unknown_random,64423,1,3,249,3,34962,5.54696,0.475799,1,-1,0
unknown_hard,64423,1,3,250,3,60445,5.19775,0.518712,1,-1,0
known_hard,64423,1,4,250,3,48800,4.63159,0.591855,1,3,1
unknown_random,64423,1,4,249,3,34962,4.63462,0.591454,1,-1,0
unknown_hard,64423,1,4,250,3,40018,3.76196,0.708852,1,-1,0
known_hard,64423,1,5,250,3,64423,4.85325,0.562768,1,1,1
unknown_random,64423,1,5,249,3,34962,9.07346,0.169489,1,-1,0
unknown_hard,64423,1,5,250,3,47874,1.5777,0.954167,1,-1,0
known_hard,64423,2,1,250,3,62801,3.45679,0.749709,1,7,1
unknown_random,64423,2,1,249,3,34962,8.4061,0.209835,1,-1,0
unknown_hard,64423,2,1,250,3,22195,3.93756,0.685126,1,-1,0
known_hard,64423,2,2,250,3,68125,2.45992,0.872927,1,3,1
unknown_random,64423,2,2,249,3,34962,1.17201,0.978245,1,-1,0
unknown_hard,64423,2,2,250,3,22195,3.06991,0.800023,1,-1,0
known_hard,64423,2,3,250,3,59123,4.01296,0.674923,1,5,1
unknown_random,64423,2,3,249,3,34962,9.5316,0.145814,1,-1,0
unknown_hard,64423,2,3,250,3,34962,3.83673,0.698761,1,-1,0
known_hard,64423,2,4,250,3,48800,1.32628,0.970189,1,12,1
unknown_random,64423,2,4,249,3,34962,4.74413,0.577024,1,-1,0
unknown_hard,64423,2,4,250,3,59123,12.0741,0.0603357,1,-1,0
known_hard,64423,2,5,250,3,68125,1.69817,0.945262,1,4,1
unknown_random,64423,2,5,249,3,34962,1.9776,0.921747,1,-1,0
unknown_hard,64423,2,5,250,3,57879,1.89863,0.928781,1,-1,0
known_hard,64423,5,1,250,3,68125,9.60677,0.142218,1,8,1
unknown_random,64423,5,1,249,3,34962,5.07334,0.534442,1,-1,0
unknown_hard,64423,5,1,250,3,31005,10.2233,0.115559,1,-1,0
known_hard,64423,5,2,250,3,41019,2.57441,0.860049,1,17,1
unknown_random,64423,5,2,249,3,34962,8.25361,0.220106,1,-1,0
unknown_hard,64423,5,2,250,3,56070,3.49591,0.744513,1,-1,0
known_hard,64423,5,3,250,3,68125,2.29233,0.890947,1,11,1
unknown_random,64423,5,3,249,3,34962,4.01368,0.674825,1,-1,0
unknown_hard,64423,5,3,250,3,56071,8.6842,0.192133,1,-1,0
known_hard,64423,5,4,250,3,68387,3.38872,0.758711,1,35,1
unknown_random,64423,5,4,249,3,34962,5.01293,0.542156,1,-1,0
unknown_hard,64423,5,4,250,3,61549,2.13025,0.907338,1,-1,0
known_hard,64423,5,5,250,3,63787,1.01332,0.985102,1,51,1
unknown_random,64423,5,5,249,3,34962,1.46376,0.961866,1,-1,0
unknown_hard,64423,5,5,250,3,36173,3.97055,0.680662,1,-1,0
known_hard,64423,10,1,250,3,62487,1.6581,0.94831,1,20,1
unknown_random,64423,10,1,249,3,34962,2.76233,0.83803,1,-1,0
unknown_hard,64423,10,1,250,3,58157,1.78149,0.938658,1,-1,0
known_hard,64423,10,2,250,3,68875,6.55278,0.36419,1,67,1
unknown_random,64423,10,2,249,3,34962,5.37717,0.496425,1,-1,0
unknown_hard,64423,10,2,250,3,62801,0.901887,0.98906,1,-1,0
known_hard,64423,10,3,250,3,31089,0.417748,0.9987,1,92,1
unknown_random,64423,10,3,249,3,34962,2.01175,0.918615,1,-1,0
unknown_hard,64423,10,3,250,3,46725,4.69799,0.58309,1,-1,0
known_hard,64423,10,4,250,3,63707,5.56245,0.473941,1,59,1
unknown_random,64423,10,4,249,3,34962,7.30355,0.293685,1,-1,0
unknown_hard,64423,10,4,250,3,30632,2.02647,0.917249,1,-1,0
known_hard,64423,10,5,250,3,56013,5.8013,0.445813,1,59,1
unknown_random,64423,10,5,249,3,34962,4.87739,0.559632,1,-1,0
unknown_hard,64423,10,5,250,3,46725,4.43273,0.618329,1,-1,0
known_hard,64423,15,1,250,3,58072,9.98289,0.125375,1,117,1
unknown_random,64423,15,1,249,3,33832,2.9212,0.81867,1,-1,0
unknown_hard,64423,15,1,250,3,31816,5.43319,0.489568,1,-1,0
known_hard,64423,15,2,250,3,60089,2.60557,0.856471,1,120,1
unknown_random,64423,15,2,249,3,34962,4.32834,0.632337,1,-1,0
unknown_hard,64423,15,2,250,3,62480,4.98411,0.545852,1,-1,0
known_hard,64423,15,3,250,3,59035,4.26446,0.640936,1,129,1
unknown_random,64423,15,3,249,3,34962,3.40895,0.756041,1,-1,0
unknown_hard,64423,15,3,250,3,68122,1.2476,0.974468,1,-1,0
known_hard,64423,15,4,250,3,67788,3.32076,0.767644,1,78,1
unknown_random,64423,15,4,249,3,34962,4.49248,0.610343,1,-1,0
unknown_hard,64423,15,4,250,3,39547,8.92895,0.177613,1,-1,0
known_hard,64423,15,5,250,3,63717,1.1175,0.980763,1,84,1
unknown_random,64423,15,5,249,3,33832,2.29677,0.890483,1,-1,0
unknown_hard,64423,15,5,250,3,46396,1.90854,0.927915,1,-1,0
known_hard,64423,20,1,250,3,58677,8.54468,0.20085,1,99,1
unknown_random,64423,20,1,249,3,34750,5.83258,0.442204,1,-1,0
unknown_hard,64423,20,1,250,3,31816,4.73922,0.577669,1,-1,0
known_hard,64423,20,2,250,3,60089,4.44563,0.616603,1,122,1
unknown_random,64423,20,2,249,3,34962,2.51146,0.867182,1,-1,0
unknown_hard,64423,20,2,250,3,51958,8.37804,0.211694,1,-1,0
known_hard,64423,20,3,250,3,62480,8.41475,0.209265,1,128,1
unknown_random,64423,20,3,249,3,33832,3.8379,0.698602,1,-1,0
unknown_hard,64423,20,3,250,3,31427,1.94919,0.924312,1,-1,0
known_hard,64423,20,4,250,3,67785,5.75068,0.451691,1,94,1
unknown_random,64423,20,4,249,3,35469,0.963358,0.986963,1,-1,0
unknown_hard,64423,20,4,250,3,66359,1.54821,0.956228,1,-1,0
known_hard,64423,20,5,250,3,35465,2.66941,0.849047,1,91,1
unknown_random,64423,20,5,249,3,34059,5.28085,0.508329,1,-1,0
unknown_hard,64423,20,5,250,3,55399,7.04001,0.317163,1,-1,0
