scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
known_hard,67741,1.51,4,250,10,67741,35.2722,0.596261,1,1,1
unknown_random,67741,1.51,4,249,10,34610,73.7801,0.000446028,0,-1,1
unknown_hard,67741,1.51,4,250,10,66534,51.3361,0.0728472,1,-1,0
known_hard,67741,1.51,5,250,10,67741,26.5591,0.918466,1,1,1
unknown_random,67741,1.51,5,249,10,34610,77.796,0.000149206,0,-1,1
unknown_hard,67741,1.51,5,250,10,66534,31.7932,0.750874,1,-1,0
known_hard,67741,1.52,1,250,10,67741,23.735,0.965858,1,1,1
unknown_random,67741,1.52,1,249,10,34610,95.2518,8.1156e-07,0,-1,1
unknown_hard,67741,1.52,1,250,10,66534,22.8756,0.975028,1,-1,0
known_hard,67741,1.52,2,250,10,67741,36.3998,0.543544,1,1,1
unknown_random,67741,1.52,2,249,10,34610,77.8592,0.000146604,0,-1,1
unknown_hard,67741,1.52,2,250,10,66534,49.3698,0.102433,1,-1,0
known_hard,67741,1.52,3,250,10,67741,15.702,0.999478,1,1,1
unknown_random,67741,1.52,3,249,10,34610,72.0337,0.000707764,0,-1,1
unknown_hard,67741,1.52,3,250,10,65378,65.5852,0.00358041,1,-1,0
known_hard,67741,1.52,4,250,10,67741,37.5765,0.488882,1,1,1
unknown_random,67741,1.52,4,249,10,34610,58.3041,0.018634,1,-1,0
unknown_hard,67741,1.52,4,250,10,66534,55.0533,0.0362241,1,-1,0
known_hard,67741,1.52,5,250,10,67741,49.9604,0.0926674,1,1,1
unknown_random,67741,1.52,5,249,10,34610,134.026,1.24162e-12,0,-1,1
unknown_hard,67741,1.52,5,250,10,66534,52.3358,0.06078,1,-1,0
known_hard,67741,1.53,1,250,10,67741,26.5089,0.919566,1,1,1
unknown_random,67741,1.53,1,249,10,34610,70.335,0.00109919,1,-1,0
unknown_hard,67741,1.53,1,250,10,66534,42.9674,0.266815,1,-1,0
known_hard,67741,1.53,2,250,10,67741,41.1119,0.335886,1,1,1
unknown_random,67741,1.53,2,249,10,34610,47.8739,0.130894,1,-1,0
unknown_hard,67741,1.53,2,250,10,55345,25.1824,0.945141,1,-1,0
known_hard,67741,1.53,3,250,10,67741,21.079,0.988074,1,1,1
unknown_random,67741,1.53,3,249,10,34610,52.9714,0.0540266,1,-1,0
unknown_hard,67741,1.53,3,250,10,66534,45.6576,0.183838,1,-1,0
known_hard,67741,1.53,4,250,10,67741,60.845,0.0107328,1,1,1
unknown_random,67741,1.53,4,249,10,34610,66.4596,0.00289758,1,-1,0
unknown_hard,67741,1.53,4,250,10,58111,21.247,0.987153,1,-1,0
known_hard,67741,1.53,5,250,10,67741,63.4982,0.00586702,1,1,1
unknown_random,67741,1.53,5,249,10,34610,67.6346,0.00217128,1,-1,0
unknown_hard,67741,1.53,5,250,10,65378,59.7106,0.0137763,1,-1,0
known_hard,67741,1.54,1,250,10,67741,26.1397,0.927355,1,1,1
unknown_random,67741,1.54,1,249,10,34610,52.634,0.057527,1,-1,0
unknown_hard,67741,1.54,1,250,10,66534,47.9476,0.12936,1,-1,0
known_hard,67741,1.54,2,250,10,67741,36.1736,0.554123,1,1,1
unknown_random,67741,1.54,2,249,10,34610,60.9385,0.0105117,1,-1,0
unknown_hard,67741,1.54,2,250,10,57447,82.9572,3.43079e-05,0,-1,1
known_hard,67741,1.54,3,250,10,67741,25.0392,0.947512,1,1,1
unknown_random,67741,1.54,3,249,10,34610,54.6179,0.0394512,1,-1,0
unknown_hard,67741,1.54,3,250,10,57447,41.4157,0.323957,1,-1,0
known_hard,67741,1.54,4,250,10,67741,41.3735,0.325602,1,1,1
unknown_random,67741,1.54,4,249,10,34610,87.3305,9.39411e-06,0,-1,1
unknown_hard,67741,1.54,4,250,10,66534,41.0354,0.338925,1,-1,0
known_hard,67741,1.54,5,250,10,67741,38.1885,0.460918,1,1,1
unknown_random,67741,1.54,5,249,10,34610,47.1452,0.146822,1,-1,0
unknown_hard,67741,1.54,5,250,10,66534,72.2268,0.000672851,0,-1,1
known_hard,67741,1.55,1,250,10,67741,15.0417,0.999687,1,1,1
unknown_random,67741,1.55,1,249,10,34610,80.5733,6.82131e-05,0,-1,1
unknown_hard,67741,1.55,1,250,10,66534,53.1251,0.0524932,1,-1,0
known_hard,67741,1.55,2,250,10,66534,30.1353,0.814663,1,2,1
unknown_random,67741,1.55,2,249,10,34610,70.9212,0.000945235,0,-1,1
unknown_hard,67741,1.55,2,250,10,66534,36.6691,0.530964,1,-1,0
known_hard,67741,1.55,3,250,10,67741,31.7854,0.751195,1,1,1
unknown_random,67741,1.55,3,249,10,34610,76.1564,0.000234587,0,-1,1
unknown_hard,67741,1.55,3,250,10,65378,47.1387,0.146971,1,-1,0
known_hard,67741,1.55,4,250,10,67741,37.1892,0.506771,1,1,1
unknown_random,67741,1.55,4,249,10,34610,42.3124,0.29014,1,-1,0
unknown_hard,67741,1.55,4,250,10,66534,43.3879,0.252473,1,-1,0
known_hard,67741,1.55,5,250,10,67741,24.9386,0.949133,1,1,1
unknown_random,67741,1.55,5,249,10,34610,64.3226,0.00483637,1,-1,0
unknown_hard,67741,1.55,5,250,10,55345,37.7341,0.481639,1,-1,0
known_hard,67741,1.56,1,250,10,67741,43.3514,0.253698,1,1,1
unknown_random,67741,1.56,1,249,10,34610,65.2956,0.00383802,1,-1,0
unknown_hard,67741,1.56,1,250,10,66534,39.5483,0.400692,1,-1,0
known_hard,67741,1.56,2,250,10,67741,59.3001,0.0150589,1,1,1
unknown_random,67741,1.56,2,249,10,34610,54.9771,0.0367713,1,-1,0
unknown_hard,67741,1.56,2,250,10,65378,51.7684,0.0674027,1,-1,0
known_hard,67741,1.56,3,250,10,67741,43.9261,0.234853,1,1,1
unknown_random,67741,1.56,3,249,10,34610,69.6523,0.00130855,1,-1,0
unknown_hard,67741,1.56,3,250,10,65378,39.4262,0.405972,1,-1,0
known_hard,67741,1.56,4,250,10,67741,28.59,0.865601,1,1,1
unknown_random,67741,1.56,4,249,10,34610,75.0925,0.000313398,0,-1,1
unknown_hard,67741,1.56,4,250,10,66534,38.4835,0.447604,1,-1,0
known_hard,67741,1.56,5,250,10,67741,67.6347,0.00217121,1,1,1
unknown_random,67741,1.56,5,249,10,34610,71.8508,0.000742434,0,-1,1
unknown_hard,67741,1.56,5,250,10,65378,31.5264,0.761706,1,-1,0
known_hard,67741,1.57,1,250,10,67741,29.6929,0.830145,1,1,1
unknown_random,67741,1.57,1,249,10,34610,69.7695,0.00127009,1,-1,0
unknown_hard,67741,1.57,1,250,10,57184,74.7227,0.000346338,0,-1,1
known_hard,67741,1.57,2,250,10,67741,19.9854,0.992865,1,1,1
unknown_random,67741,1.57,2,249,10,34610,54.8435,0.037749,1,-1,0
unknown_hard,67741,1.57,2,250,10,65378,85.4779,1.63472e-05,0,-1,1
known_hard,67741,1.57,3,250,10,67741,71.9092,0.000731203,0,1,0
unknown_random,67741,1.57,3,249,10,34610,49.1938,0.105499,1,-1,0
unknown_hard,67741,1.57,3,250,10,65378,43.2313,0.257753,1,-1,0
known_hard,67741,1.57,4,250,10,67741,33.5663,0.674545,1,1,1
unknown_random,67741,1.57,4,249,10,34610,70.1276,0.00115915,1,-1,0
unknown_hard,67741,1.57,4,250,10,66534,41.214,0.331851,1,-1,0
known_hard,67741,1.57,5,250,10,66534,28.8377,0.858042,1,4,1
unknown_random,67741,1.57,5,249,10,34610,62.1624,0.00797945,1,-1,0
unknown_hard,67741,1.57,5,250,10,65378,40.511,0.360143,1,-1,0
known_hard,67741,1.58,1,250,10,67741,38.2079,0.460039,1,1,1
unknown_random,67741,1.58,1,249,10,34610,85.9474,1.42164e-05,0,-1,1
unknown_hard,67741,1.58,1,250,10,65378,26.0876,0.928413,1,-1,0
known_hard,67741,1.58,2,250,10,67741,31.0086,0.782133,1,1,1
unknown_random,67741,1.58,2,249,10,34610,97.0736,4.54303e-07,0,-1,1
unknown_hard,67741,1.58,2,250,10,66534,45.1578,0.197674,1,-1,0
known_hard,67741,1.58,3,250,10,67741,33.3115,0.685912,1,1,1
unknown_random,67741,1.58,3,249,10,34610,76.0636,0.000240621,0,-1,1
unknown_hard,67741,1.58,3,250,10,66534,40.2957,0.369037,1,-1,0
known_hard,67741,1.58,4,250,10,67741,29.6678,0.831003,1,1,1
unknown_random,67741,1.58,4,249,10,34610,63.7771,0.00549744,1,-1,0
unknown_hard,67741,1.58,4,250,10,58111,57.3102,0.0229486,1,-1,0
known_hard,67741,1.58,5,250,10,65378,27.3157,0.900684,1,2,1
unknown_random,67741,1.58,5,249,10,34610,69.2082,0.00146453,1,-1,0
unknown_hard,67741,1.58,5,250,10,57447,29.2797,0.843966,1,-1,0
known_hard,67741,1.59,1,250,10,67741,27.1004,0.905973,1,1,1
unknown_random,67741,1.59,1,249,10,34610,121.95,9.84725e-11,0,-1,1
unknown_hard,67741,1.59,1,250,10,66534,58.3109,0.0186071,1,-1,0
known_hard,67741,1.59,2,250,10,67741,28.0773,0.880488,1,1,1
unknown_random,67741,1.59,2,249,10,34610,72.2314,0.000672024,0,-1,1
unknown_hard,67741,1.59,2,250,10,66534,18.4209,0.996897,1,-1,0
known_hard,67741,1.59,3,250,10,66534,29.7016,0.829847,1,2,1
unknown_random,67741,1.59,3,249,10,34610,67.0517,0.0025069,1,-1,0
unknown_hard,67741,1.59,3,250,10,66534,56.3933,0.0277027,1,-1,0
known_hard,67741,1.59,4,250,10,67741,24.5162,0.955554,1,1,1
unknown_random,67741,1.59,4,249,10,34610,86.0795,1.36672e-05,0,-1,1
unknown_hard,67741,1.59,4,250,10,58111,41.5093,0.32033,1,-1,0
known_hard,67741,1.59,5,250,10,66534,32.9855,0.700281,1,2,1
unknown_random,67741,1.59,5,249,10,34610,83.2315,3.16719e-05,0,-1,1
unknown_hard,67741,1.59,5,250,10,66534,32.9127,0.703462,1,-1,0
known_hard,67741,1.6,1,250,10,67741,39.1396,0.418469,1,1,1
unknown_random,67741,1.6,1,249,10,34610,60.5344,0.0114981,1,-1,0
unknown_hard,67741,1.6,1,250,10,66534,43.6809,0.242778,1,-1,0
known_hard,67741,1.6,2,250,10,67741,47.2325,0.144839,1,1,1
unknown_random,67741,1.6,2,249,10,34610,48.1754,0.124709,1,-1,0
unknown_hard,67741,1.6,2,250,10,57447,48.1806,0.124605,1,-1,0
known_hard,67741,1.6,3,250,10,58111,30.454,0.803084,1,2,1
unknown_random,67741,1.6,3,249,10,34610,101.695,1.01598e-07,0,-1,1
unknown_hard,67741,1.6,3,250,10,66534,30.5646,0.798986,1,-1,0
known_hard,67741,1.6,4,250,10,67741,21.7151,0.984288,1,1,1
unknown_random,67741,1.6,4,249,10,34610,129.293,7.01827e-12,0,-1,1
unknown_hard,67741,1.6,4,250,10,58111,39.9818,0.382191,1,-1,0
known_hard,67741,1.6,5,250,10,67741,36.2193,0.551982,1,1,1
unknown_random,67741,1.6,5,249,10,34610,57.3994,0.0225279,1,-1,0
unknown_hard,67741,1.6,5,250,10,66534,44.7641,0.209081,1,-1,0
known_hard,67741,1.61,1,250,10,67741,22.4298,0.978977,1,1,1
unknown_random,67741,1.61,1,249,10,34610,45.0954,0.199452,1,-1,0
unknown_hard,67741,1.61,1,250,10,65378,29.1762,0.847328,1,-1,0
known_hard,67741,1.61,2,250,10,67741,21.8099,0.983651,1,1,1
unknown_random,67741,1.61,2,249,10,34610,87.3672,9.29089e-06,0,-1,1
unknown_hard,67741,1.61,2,250,10,66534,43.4797,0.249408,1,-1,0
known_hard,67741,1.61,3,250,10,67741,24.0778,0.96158,1,1,1
unknown_random,67741,1.61,3,249,10,34610,49.9247,0.0932354,1,-1,0
unknown_hard,67741,1.61,3,250,10,48095,60.703,0.0110765,1,-1,0
known_hard,67741,1.61,4,250,10,67741,25.268,0.94369,1,1,1
unknown_random,67741,1.61,4,249,10,34610,86.1957,1.32013e-05,0,-1,1
unknown_hard,67741,1.61,4,250,10,66534,37.5478,0.490203,1,-1,0
known_hard,67741,1.61,5,250,10,67741,23.6229,0.967178,1,1,1
unknown_random,67741,1.61,5,249,10,34610,79.5499,9.12279e-05,0,-1,1
unknown_hard,67741,1.61,5,250,10,65378,41.6676,0.314244,1,-1,0
known_hard,67741,1.62,1,250,10,67741,30.0154,0.818926,1,1,1
unknown_random,67741,1.62,1,249,10,34610,51.9223,0.0655489,1,-1,0
unknown_hard,67741,1.62,1,250,10,65378,42.3068,0.290344,1,-1,0
known_hard,67741,1.62,2,250,10,58111,45.4518,0.189448,1,2,1
unknown_random,67741,1.62,2,249,10,34610,42.6553,0.27778,1,-1,0
unknown_hard,67741,1.62,2,250,10,58111,43.1184,0.261605,1,-1,0
known_hard,67741,1.62,3,250,10,66534,42.4656,0.28458,1,2,1
unknown_random,67741,1.62,3,249,10,34610,60.6237,0.0112731,1,-1,0
unknown_hard,67741,1.62,3,250,10,66534,44.7116,0.210635,1,-1,0
known_hard,67741,1.62,4,250,10,67741,22.7129,0.97653,1,1,1
unknown_random,67741,1.62,4,249,10,34610,74.4982,0.00036793,0,-1,1
unknown_hard,67741,1.62,4,250,10,66534,21.4817,0.985773,1,-1,0
known_hard,67741,1.62,5,250,10,67741,48.7386,0.113772,1,1,1
unknown_random,67741,1.62,5,249,10,34610,92.2081,2.11031e-06,0,-1,1
unknown_hard,67741,1.62,5,250,10,66534,45.6048,0.185265,1,-1,0
known_hard,67741,1.63,1,250,10,67741,41.3734,0.325604,1,1,1
unknown_random,67741,1.63,1,249,10,34610,55.1377,0.0356261,1,-1,0
unknown_hard,67741,1.63,1,250,10,65378,54.4311,0.040911,1,-1,0
known_hard,67741,1.63,2,250,10,67741,37.9387,0.472279,1,1,1
unknown_random,67741,1.63,2,249,10,34610,61.2378,0.00983207,1,-1,0
unknown_hard,67741,1.63,2,250,10,66534,64.412,0.00473542,1,-1,0
known_hard,67741,1.63,3,250,10,67741,70.9884,0.000928957,0,1,0
unknown_random,67741,1.63,3,249,10,34610,41.9487,0.303598,1,-1,0
unknown_hard,67741,1.63,3,250,10,65378,48.8636,0.11145,1,-1,0
known_hard,67741,1.63,4,250,10,66534,61.2112,0.00989069,1,2,1
unknown_random,67741,1.63,4,249,10,34610,59.2185,0.0153262,1,-1,0
unknown_hard,67741,1.63,4,250,10,48095,42.1768,0.295116,1,-1,0
known_hard,67741,1.63,5,250,10,65378,32.9778,0.700618,1,2,1
unknown_random,67741,1.63,5,249,10,34610,59.7939,0.0135283,1,-1,0
unknown_hard,67741,1.63,5,250,10,66534,34.0504,0.652664,1,-1,0
known_hard,67741,1.64,1,250,10,67741,21.0288,0.988339,1,1,1
unknown_random,67741,1.64,1,249,10,34610,55.8408,0.0309729,1,-1,0
unknown_hard,67741,1.64,1,250,10,55345,40.6052,0.356284,1,-1,0
known_hard,67741,1.64,2,250,10,67741,47.6371,0.135916,1,1,1
unknown_random,67741,1.64,2,249,10,34610,69.0404,0.00152794,1,-1,0
unknown_hard,67741,1.64,2,250,10,55345,30.9736,0.783483,1,-1,0
known_hard,67741,1.64,3,250,10,67741,26.7523,0.914139,1,1,1
unknown_random,67741,1.64,3,249,10,34610,43.8127,0.238495,1,-1,0
unknown_hard,67741,1.64,3,250,10,66534,63.8112,0.0054538,1,-1,0
known_hard,67741,1.64,4,250,10,67741,23.8289,0.964723,1,1,1
unknown_random,67741,1.64,4,249,10,34610,47.3595,0.141992,1,-1,0
unknown_hard,67741,1.64,4,250,10,66534,39.1235,0.419172,1,-1,0
known_hard,67741,1.64,5,250,10,67741,56.8902,0.0250274,1,1,1
unknown_random,67741,1.64,5,249,10,34610,37.1808,0.507161,1,-1,0
unknown_hard,67741,1.64,5,250,10,66534,23.3143,0.970614,1,-1,0
known_hard,67741,1.65,1,250,10,67741,50.4597,0.0850155,1,1,1
unknown_random,67741,1.65,1,249,10,34610,53.6291,0.0477261,1,-1,0
unknown_hard,67741,1.65,1,250,10,66534,16.5687,0.999029,1,-1,0
known_hard,67741,1.65,2,250,10,67741,28.5719,0.866143,1,1,1
unknown_random,67741,1.65,2,249,10,34610,89.4101,4.9999e-06,0,-1,1
unknown_hard,67741,1.65,2,250,10,65378,38.1933,0.460701,1,-1,0
known_hard,67741,1.65,3,250,10,67741,25.5607,0.938522,1,1,1
unknown_random,67741,1.65,3,249,10,34610,95.5031,7.49417e-07,0,-1,1
unknown_hard,67741,1.65,3,250,10,66534,64.7748,0.00434554,1,-1,0
known_hard,67741,1.65,4,250,10,67741,45.5859,0.185778,1,1,1
unknown_random,67741,1.65,4,249,10,34610,51.65,0.0688586,1,-1,0
unknown_hard,67741,1.65,4,250,10,58111,62.0142,0.00825285,1,-1,0
known_hard,67741,1.65,5,250,10,67741,78.4992,0.000122612,0,1,0
unknown_random,67741,1.65,5,249,10,34610,76.8365,0.000194615,0,-1,1
unknown_hard,67741,1.65,5,250,10,66534,39.9529,0.383413,1,-1,0
known_hard,67741,1.66,1,250,10,67741,23.9958,0.962638,1,1,1
unknown_random,67741,1.66,1,249,10,34610,51.555,0.0700454,1,-1,0
unknown_hard,67741,1.66,1,250,10,65378,86.5841,1.1754e-05,0,-1,1
known_hard,67741,1.66,2,250,10,67741,34.2518,0.643469,1,1,1
unknown_random,67741,1.66,2,249,10,34610,55.2057,0.0351508,1,-1,0
unknown_hard,67741,1.66,2,250,10,65378,38.1467,0.462813,1,-1,0
known_hard,67741,1.66,3,250,10,67741,35.7802,0.572532,1,1,1
unknown_random,67741,1.66,3,249,10,34610,78.9204,0.000108946,0,-1,1
unknown_hard,67741,1.66,3,250,10,66534,57.1724,0.0236129,1,-1,0
known_hard,67741,1.66,4,250,10,66534,32.7694,0.709693,1,4,1
unknown_random,67741,1.66,4,249,10,34610,57.369,0.0226706,1,-1,0
unknown_hard,67741,1.66,4,250,10,66534,60.2419,0.0122642,1,-1,0
known_hard,67741,1.66,5,250,10,67741,34.6655,0.624437,1,1,1
unknown_random,67741,1.66,5,249,10,34610,44.2551,0.224492,1,-1,0
unknown_hard,67741,1.66,5,250,10,65378,41.0758,0.337317,1,-1,0
known_hard,67741,1.67,1,250,10,67741,45.3109,0.19336,1,1,1
unknown_random,67741,1.67,1,249,10,34610,107.987,1.25108e-08,0,-1,1
unknown_hard,67741,1.67,1,250,10,48095,43.2438,0.25733,1,-1,0
known_hard,67741,1.67,2,250,10,67741,40.3407,0.367171,1,1,1
unknown_random,67741,1.67,2,249,10,34610,98.4924,2.87962e-07,0,-1,1
unknown_hard,67741,1.67,2,250,10,66534,36.1191,0.556673,1,-1,0
known_hard,67741,1.67,3,250,10,67741,33.1926,0.691175,1,1,1
unknown_random,67741,1.67,3,249,10,34610,82.4736,3.94844e-05,0,-1,1
unknown_hard,67741,1.67,3,250,10,66534,56.5221,0.0269858,1,-1,0
known_hard,67741,1.67,4,250,10,67741,33.3988,0.682027,1,1,1
unknown_random,67741,1.67,4,249,10,34610,80.8216,6.35426e-05,0,-1,1
unknown_hard,67741,1.67,4,250,10,55345,28.0546,0.881124,1,-1,0
known_hard,67741,1.67,5,250,10,67741,32.0577,0.739951,1,1,1
unknown_random,67741,1.67,5,249,10,34610,55.2509,0.034838,1,-1,0
unknown_hard,67741,1.67,5,250,10,66534,61.9027,0.00846411,1,-1,0
known_hard,67741,1.68,1,250,10,67741,27.8278,0.887358,1,1,1
unknown_random,67741,1.68,1,249,10,34610,72.0187,0.000710555,0,-1,1
unknown_hard,67741,1.68,1,250,10,66534,80.8399,6.321e-05,0,-1,1
known_hard,67741,1.68,2,250,10,67741,21.5776,0.985176,1,1,1
unknown_random,67741,1.68,2,249,10,34610,38.6697,0.439267,1,-1,0
unknown_hard,67741,1.68,2,250,10,65378,34.8267,0.616978,1,-1,0
known_hard,67741,1.68,3,250,10,67741,42.1097,0.2976,1,1,1
unknown_random,67741,1.68,3,249,10,34610,68.6847,0.00167103,1,-1,0
unknown_hard,67741,1.68,3,250,10,65378,66.1991,0.003087,1,-1,0
known_hard,67741,1.68,4,250,10,67741,47.3271,0.142714,1,1,1
unknown_random,67741,1.68,4,249,10,34610,76.9301,0.000189656,0,-1,1
unknown_hard,67741,1.68,4,250,10,66534,46.1788,0.170166,1,-1,0
known_hard,67741,1.68,5,250,10,67741,37.2411,0.504364,1,1,1
unknown_random,67741,1.68,5,249,10,34610,81.7168,4.91417e-05,0,-1,1
unknown_hard,67741,1.68,5,250,10,66534,46.0374,0.173798,1,-1,0
known_hard,67741,1.69,1,250,10,67741,24.3224,0.958297,1,1,1
unknown_random,67741,1.69,1,249,10,34610,72.6141,0.000607692,0,-1,1
unknown_hard,67741,1.69,1,250,10,65378,67.3113,0.0023518,1,-1,0
known_hard,67741,1.69,2,250,10,67741,27.1584,0.904565,1,1,1
unknown_random,67741,1.69,2,249,10,34610,61.3533,0.00958065,1,-1,0
unknown_hard,67741,1.69,2,250,10,58111,42.6265,0.278805,1,-1,0
known_hard,67741,1.69,3,250,10,67741,59.8137,0.0134701,1,1,1
unknown_random,67741,1.69,3,249,10,34610,61.7268,0.00880791,1,-1,0
unknown_hard,67741,1.69,3,250,10,66534,55.5997,0.0325045,1,-1,0
known_hard,67741,1.69,4,250,10,67741,15.4378,0.999573,1,1,1
unknown_random,67741,1.69,4,249,10,34610,64.9643,0.00415397,1,-1,0
unknown_hard,67741,1.69,4,250,10,66534,74.5403,0.000363786,0,-1,1
known_hard,67741,1.69,5,250,10,65378,43.9509,0.234061,1,2,1
unknown_random,67741,1.69,5,249,10,34610,80.4693,7.02672e-05,0,-1,1
unknown_hard,67741,1.69,5,250,10,55345,63.8157,0.00544804,1,-1,0
known_hard,67741,1.7,1,250,10,67741,45.6577,0.183836,1,1,1
unknown_random,67741,1.7,1,249,10,34610,62.7156,0.00703108,1,-1,0
unknown_hard,67741,1.7,1,250,10,66534,40.701,0.352382,1,-1,0
known_hard,67741,1.7,2,250,10,65378,43.9606,0.233752,1,2,1
unknown_random,67741,1.7,2,249,10,34610,56.8342,0.0253168,1,-1,0
unknown_hard,67741,1.7,2,250,10,48095,53.5629,0.0483297,1,-1,0
known_hard,67741,1.7,3,250,10,67741,24.5633,0.95487,1,1,1
unknown_random,67741,1.7,3,249,10,34610,73.8288,0.000440263,0,-1,1
unknown_hard,67741,1.7,3,250,10,65378,63.0073,0.00657419,1,-1,0
known_hard,67741,1.7,4,250,10,66534,65.7025,0.00348077,1,2,1
unknown_random,67741,1.7,4,249,10,34610,69.0385,0.00152867,1,-1,0
unknown_hard,67741,1.7,4,250,10,65378,43.2847,0.255947,1,-1,0
known_hard,67741,1.7,5,250,10,67741,40.6791,0.35327,1,1,1
unknown_random,67741,1.7,5,249,10,34610,80.2792,7.41771e-05,0,-1,1
unknown_hard,67741,1.7,5,250,10,66534,56.4527,0.0273696,1,-1,0
known_hard,67741,1.71,1,250,10,55345,48.7653,0.113272,1,3,1
unknown_random,67741,1.71,1,249,10,34610,66.4856,0.00287929,1,-1,0
unknown_hard,67741,1.71,1,250,10,66534,48.366,0.120919,1,-1,0
known_hard,67741,1.71,2,250,10,58111,33.3651,0.683528,1,3,1
unknown_random,67741,1.71,2,249,10,34610,70.5057,0.00105206,1,-1,0
unknown_hard,67741,1.71,2,250,10,66534,23.4419,0.969228,1,-1,0
known_hard,67741,1.71,3,250,10,67741,51.4856,0.0709242,1,1,1
unknown_random,67741,1.71,3,249,10,34610,60.5446,0.0114721,1,-1,0
unknown_hard,67741,1.71,3,250,10,66534,49.9244,0.0932397,1,-1,0
known_hard,67741,1.71,4,250,10,66534,29.2354,0.84541,1,3,1
unknown_random,67741,1.71,4,249,10,34610,89.487,4.8838e-06,0,-1,1
unknown_hard,67741,1.71,4,250,10,66534,21.7643,0.983959,1,-1,0
known_hard,67741,1.71,5,250,10,67741,69.9386,0.00121652,1,1,1
unknown_random,67741,1.71,5,249,10,34610,39.0281,0.423371,1,-1,0
unknown_hard,67741,1.71,5,250,10,66534,38.3935,0.451652,1,-1,0
known_hard,67741,1.72,1,250,10,67741,53.1393,0.0523541,1,1,1
unknown_random,67741,1.72,1,249,10,34610,93.508,1.40617e-06,0,-1,1
unknown_hard,67741,1.72,1,250,10,58111,21.5507,0.985346,1,-1,0
known_hard,67741,1.72,2,250,10,65378,79.4835,9.29547e-05,0,3,0
unknown_random,67741,1.72,2,249,10,34610,83.2653,3.13612e-05,0,-1,1
unknown_hard,67741,1.72,2,250,10,65378,49.7191,0.0965626,1,-1,0
known_hard,67741,1.72,3,250,10,67741,35.9923,0.562606,1,1,1
unknown_random,67741,1.72,3,249,10,34610,51.0137,0.0771433,1,-1,0
unknown_hard,67741,1.72,3,250,10,58111,39.1566,0.417722,1,-1,0
known_hard,67741,1.72,4,250,10,67741,32.7456,0.710722,1,1,1
unknown_random,67741,1.72,4,249,10,34610,67.1716,0.00243414,1,-1,0
unknown_hard,67741,1.72,4,250,10,66534,40.0069,0.381131,1,-1,0
known_hard,67741,1.72,5,250,10,66534,34.8542,0.615704,1,4,1
unknown_random,67741,1.72,5,249,10,34610,52.987,0.0538698,1,-1,0
unknown_hard,67741,1.72,5,250,10,57447,59.1663,0.0154999,1,-1,0
known_hard,67741,1.73,1,250,10,67741,24.2792,0.958891,1,1,1
unknown_random,67741,1.73,1,249,10,34610,59.7047,0.0137938,1,-1,0
unknown_hard,67741,1.73,1,250,10,55345,49.9549,0.0927544,1,-1,0
known_hard,67741,1.73,2,250,10,67741,59.8745,0.0132925,1,1,1
unknown_random,67741,1.73,2,249,10,34610,58.9542,0.0162229,1,-1,0
unknown_hard,67741,1.73,2,250,10,66534,43.8669,0.236749,1,-1,0
known_hard,67741,1.73,3,250,10,67741,32.1393,0.736545,1,1,1
unknown_random,67741,1.73,3,249,10,34610,72.1447,0.000687494,0,-1,1
unknown_hard,67741,1.73,3,250,10,66534,25.1202,0.946181,1,-1,0
known_hard,67741,1.73,4,250,10,67741,64.0707,0.00513189,1,1,1
unknown_random,67741,1.73,4,249,10,34610,61.8706,0.00852602,1,-1,0
unknown_hard,67741,1.73,4,250,10,66534,30.7918,0.790442,1,-1,0
known_hard,67741,1.73,5,250,10,67741,23.9384,0.963364,1,1,1
unknown_random,67741,1.73,5,249,10,34610,49.2431,0.104634,1,-1,0
unknown_hard,67741,1.73,5,250,10,65378,39.0486,0.422465,1,-1,0
known_hard,67741,1.74,1,250,10,67741,31.307,0.770456,1,1,1
unknown_random,67741,1.74,1,249,10,34610,52.6107,0.0577764,1,-1,0
unknown_hard,67741,1.74,1,250,10,55345,34.6531,0.62501,1,-1,0
known_hard,67741,1.74,2,250,10,66534,36.4745,0.540049,1,2,1
unknown_random,67741,1.74,2,249,10,34610,72.3193,0.00065671,0,-1,1
unknown_hard,67741,1.74,2,250,10,66534,36.8019,0.524773,1,-1,0
known_hard,67741,1.74,3,250,10,67741,15.9633,0.999367,1,1,1
unknown_random,67741,1.74,3,249,10,34610,47.1364,0.147023,1,-1,0
unknown_hard,67741,1.74,3,250,10,65378,23.9043,0.963791,1,-1,0
known_hard,67741,1.74,4,250,10,67741,31.1565,0.776378,1,1,1
unknown_random,67741,1.74,4,249,10,34610,65.6838,0.00349643,1,-1,0
unknown_hard,67741,1.74,4,250,10,55345,56.18,0.0289271,1,-1,0
known_hard,67741,1.74,5,250,10,67741,19.9947,0.992832,1,1,1
unknown_random,67741,1.74,5,249,10,34610,52.9305,0.0544413,1,-1,0
unknown_hard,67741,1.74,5,250,10,66534,33.789,0.664521,1,-1,0
known_hard,67741,1.75,1,250,10,67741,44.6107,0.213646,1,1,1
unknown_random,67741,1.75,1,249,10,34610,60.1531,0.0125058,1,-1,0
unknown_hard,67741,1.75,1,250,10,57447,32.116,0.737519,1,-1,0
known_hard,67741,1.75,2,250,10,67741,32.9208,0.703109,1,1,1
