scenario,target_norad,sigma_deg,trial,catalog_size,observation_count,best_norad,best_chi2,best_fit_p_value,best_catalog_match,target_rank,correct_decision
unknown_random,66160,0,4,249,10,36559,2.33328e+08,0,0,-1,1
unknown_hard,66160,0,4,250,10,56125,9.83789e+06,0,0,-1,1
known_hard,66160,0,5,250,10,66160,0,1,1,1,1
unknown_random,66160,0,5,249,10,36559,2.33328e+08,0,0,-1,1
unknown_hard,66160,0,5,250,10,56125,9.83789e+06,0,0,-1,1
known_hard,66160,0.05,1,250,10,66160,31.277,0.771642,1,1,1
unknown_random,66160,0.05,1,249,10,36559,92390,0,0,-1,1
unknown_hard,66160,0.05,1,250,10,56125,4008.27,0,0,-1,1
known_hard,66160,0.05,2,250,10,66160,30.111,0.815529,1,1,1
unknown_random,66160,0.05,2,249,10,36559,93153.1,0,0,-1,1
unknown_hard,66160,0.05,2,250,10,56125,3899.31,0,0,-1,1
known_hard,66160,0.05,3,250,10,66160,34.9001,0.613573,1,1,1
unknown_random,66160,0.05,3,249,10,36559,93731.7,0,0,-1,1
unknown_hard,66160,0.05,3,250,10,56125,3920.2,0,0,-1,1
known_hard,66160,0.05,4,250,10,66160,36.7659,0.526452,1,1,1
unknown_random,66160,0.05,4,249,10,36559,92764,0,0,-1,1
unknown_hard,66160,0.05,4,250,10,56125,3971.79,0,0,-1,1
known_hard,66160,0.05,5,250,10,66160,19.9339,0.993045,1,1,1
unknown_random,66160,0.05,5,249,10,36559,94541,0,0,-1,1
unknown_hard,66160,0.05,5,250,10,56125,4110.04,0,0,-1,1
known_hard,66160,0.1,1,250,10,66160,36.7091,0.5291,1,1,1
unknown_random,66160,0.1,1,249,10,36559,23914,0,0,-1,1
unknown_hard,66160,0.1,1,250,10,56125,949.703,1.45532e-174,0,-1,1
known_hard,66160,0.1,2,250,10,66160,32.7761,0.709402,1,1,1
unknown_random,66160,0.1,2,249,10,36559,23145.8,0,0,-1,1
unknown_hard,66160,0.1,2,250,10,56125,967.804,2.39721e-178,0,-1,1
known_hard,66160,0.1,3,250,10,66160,36.8621,0.521968,1,1,1
unknown_random,66160,0.1,3,249,10,36559,23326.1,0,0,-1,1
unknown_hard,66160,0.1,3,250,10,56125,995.055,4.77358e-184,0,-1,1
known_hard,66160,0.1,4,250,10,66160,20.4087,0.991241,1,1,1
unknown_random,66160,0.1,4,249,10,36559,23883.3,0,0,-1,1
unknown_hard,66160,0.1,4,250,10,56125,977.943,1.8168e-180,0,-1,1
known_hard,66160,0.1,5,250,10,66160,57.0174,0.0243807,1,1,1
unknown_random,66160,0.1,5,249,10,36559,23550.4,0,0,-1,1
unknown_hard,66160,0.1,5,250,10,56125,1136.66,9.27108e-214,0,-1,1
known_hard,66160,0.25,1,250,10,66160,53.0766,0.0529735,1,1,1
unknown_random,66160,0.25,1,249,10,36559,3634.78,0,0,-1,1
unknown_hard,66160,0.25,1,250,10,56125,177.813,5.74995e-20,0,-1,1
known_hard,66160,0.25,2,250,10,66160,44.2247,0.225436,1,1,1
unknown_random,66160,0.25,2,249,10,36559,3769.87,0,0,-1,1
unknown_hard,66160,0.25,2,250,10,56125,139.599,1.57132e-13,0,-1,1
known_hard,66160,0.25,3,250,10,66160,54.6461,0.0392343,1,1,1
unknown_random,66160,0.25,3,249,10,36559,3803.62,0,0,-1,1
unknown_hard,66160,0.25,3,250,10,56125,218.214,3.69603e-27,0,-1,1
known_hard,66160,0.25,4,250,10,66160,40.3887,0.365185,1,1,1
unknown_random,66160,0.25,4,249,10,36559,3696.42,0,0,-1,1
unknown_hard,66160,0.25,4,250,10,56125,229.208,3.63786e-29,0,-1,1
known_hard,66160,0.25,5,250,10,66160,44.1131,0.228925,1,1,1
unknown_random,66160,0.25,5,249,10,36559,3619.08,0,0,-1,1
unknown_hard,66160,0.25,5,250,10,56125,237.286,1.18781e-30,0,-1,1
known_hard,66160,0.5,1,250,10,66160,24.8746,0.950146,1,1,1
unknown_random,66160,0.5,1,249,10,36559,928.423,4.04798e-170,0,-1,1
unknown_hard,66160,0.5,1,250,10,56125,84.9966,1.88542e-05,0,-1,1
known_hard,66160,0.5,2,250,10,66160,24.2395,0.959432,1,1,1
unknown_random,66160,0.5,2,249,10,36559,1003.66,7.55481e-186,0,-1,1
unknown_hard,66160,0.5,2,250,10,56125,72.7759,0.000582302,0,-1,1
known_hard,66160,0.5,3,250,10,66160,33.9911,0.655363,1,1,1
unknown_random,66160,0.5,3,249,10,36559,857.331,2.65039e-155,0,-1,1
unknown_hard,66160,0.5,3,250,10,56125,99.2687,2.24054e-07,0,-1,1
known_hard,66160,0.5,4,250,10,66160,33.0674,0.696693,1,1,1
unknown_random,66160,0.5,4,249,10,36559,913.75,4.66849e-167,0,-1,1
unknown_hard,66160,0.5,4,250,10,56125,61.2488,0.00980779,1,-1,0
known_hard,66160,0.5,5,250,10,66160,63.5972,0.00573326,1,1,1
unknown_random,66160,0.5,5,249,10,36559,917.032,9.64672e-168,0,-1,1
unknown_hard,66160,0.5,5,250,10,56125,62.6555,0.00712888,1,-1,0
known_hard,66160,1,1,250,10,66160,56.1248,0.0292514,1,1,1
unknown_random,66160,1,1,249,10,36559,211.801,5.36627e-26,0,-1,1
unknown_hard,66160,1,1,250,10,56125,41.6941,0.313232,1,-1,0
known_hard,66160,1,2,250,10,66160,31.5344,0.761381,1,1,1
unknown_random,66160,1,2,249,10,36559,208.521,2.0954e-25,0,-1,1
unknown_hard,66160,1,2,250,10,68505,63.8266,0.0054341,1,-1,0
known_hard,66160,1,3,250,10,66160,61.173,0.00997569,1,1,1
unknown_random,66160,1,3,249,10,36559,305.063,2.01643e-43,0,-1,1
unknown_hard,66160,1,3,250,10,56125,46.4354,0.163716,1,-1,0
known_hard,66160,1,4,250,10,66160,19.6793,0.99388,1,1,1
unknown_random,66160,1,4,249,10,36559,250.027,5.16574e-33,0,-1,1
unknown_hard,66160,1,4,250,10,56125,52.6619,0.0572301,1,-1,0
known_hard,66160,1,5,250,10,66160,40.0983,0.377284,1,1,1
unknown_random,66160,1,5,249,10,36559,212.347,4.27598e-26,0,-1,1
unknown_hard,66160,1,5,250,10,56125,50.7943,0.0801852,1,-1,0
known_hard,66160,1.5,1,250,10,66160,41.5219,0.319843,1,1,1
unknown_random,66160,1.5,1,249,10,36559,175.929,1.22064e-19,0,-1,1
unknown_hard,66160,1.5,1,250,10,56125,32.4386,0.723906,1,-1,0
known_hard,66160,1.5,2,250,10,66160,18.7622,0.996239,1,1,1
unknown_random,66160,1.5,2,249,10,36559,161.142,4.17973e-17,0,-1,1
unknown_hard,66160,1.5,2,250,10,56125,47.733,0.133864,1,-1,0
known_hard,66160,1.5,3,250,10,66160,48.974,0.109432,1,1,1
unknown_random,66160,1.5,3,249,10,36559,166.43,5.26634e-18,0,-1,1
unknown_hard,66160,1.5,3,250,10,68505,37.2408,0.504379,1,-1,0
known_hard,66160,1.5,4,250,10,66160,27.496,0.896111,1,1,1
unknown_random,66160,1.5,4,249,10,36559,123.459,5.74993e-11,0,-1,1
unknown_hard,66160,1.5,4,250,10,56125,57.5085,0.0220223,1,-1,0
known_hard,66160,1.5,5,250,10,66160,31.0725,0.779653,1,1,1
unknown_random,66160,1.5,5,249,10,36559,148.975,4.56524e-15,0,-1,1
unknown_hard,66160,1.5,5,250,10,56125,33.0294,0.698356,1,-1,0
known_hard,66160,2,1,250,10,68505,26.7114,0.915067,1,2,1
unknown_random,66160,2,1,249,10,36559,98.1385,3.22751e-07,0,-1,1
unknown_hard,66160,2,1,250,10,56125,33.4041,0.681793,1,-1,0
known_hard,66160,2,2,250,10,56125,66.0419,0.00320687,1,2,1
unknown_random,66160,2,2,249,10,36559,75.6019,0.000272921,0,-1,1
unknown_hard,66160,2,2,250,10,56125,27.5945,0.893557,1,-1,0
known_hard,66160,2,3,250,10,68119,32.2828,0.730511,1,2,1
unknown_random,66160,2,3,249,10,36559,116.034,7.90731e-10,0,-1,1
unknown_hard,66160,2,3,250,10,56125,44.9634,0.203252,1,-1,0
known_hard,66160,2,4,250,10,66160,48.8745,0.11125,1,1,1
unknown_random,66160,2,4,249,10,36559,87.7723,8.22243e-06,0,-1,1
unknown_hard,66160,2,4,250,10,56125,36.5315,0.537386,1,-1,0
known_hard,66160,2,5,250,10,66160,88.6475,6.3076e-06,0,1,0
unknown_random,66160,2,5,249,10,36559,70.0213,0.00119108,1,-1,0
unknown_hard,66160,2,5,250,10,68446,23.7605,0.965553,1,-1,0
known_hard,64423,0,1,250,10,64423,0,1,1,1,1
unknown_random,64423,0,1,249,10,34962,1.82505e+07,0,0,-1,1
unknown_hard,64423,0,1,250,10,47874,9.35444e+06,0,0,-1,1
known_hard,64423,0,2,250,10,64423,0,1,1,1,1
unknown_random,64423,0,2,249,10,34962,1.82505e+07,0,0,-1,1
unknown_hard,64423,0,2,250,10,47874,9.35444e+06,0,0,-1,1
known_hard,64423,0,3,250,10,64423,0,1,1,1,1
unknown_random,64423,0,3,249,10,34962,1.82505e+07,0,0,-1,1
unknown_hard,64423,0,3,250,10,47874,9.35444e+06,0,0,-1,1
known_hard,64423,0,4,250,10,64423,0,1,1,1,1
unknown_random,64423,0,4,249,10,34962,1.82505e+07,0,0,-1,1
unknown_hard,64423,0,4,250,10,47874,9.35444e+06,0,0,-1,1
known_hard,64423,0,5,250,10,64423,0,1,1,1,1
unknown_random,64423,0,5,249,10,34962,1.82505e+07,0,0,-1,1
unknown_hard,64423,0,5,250,10,47874,9.35444e+06,0,0,-1,1
known_hard,64423,0.05,1,250,10,64423,43.254,0.256984,1,1,1
unknown_random,64423,0.05,1,249,10,34962,7447.04,0,0,-1,1
unknown_hard,64423,0.05,1,250,10,47874,3775.92,0,0,-1,1
known_hard,64423,0.05,2,250,10,64423,32.473,0.722438,1,1,1
unknown_random,64423,0.05,2,249,10,34962,7118.12,0,0,-1,1
unknown_hard,64423,0.05,2,250,10,47874,3818.83,0,0,-1,1
known_hard,64423,0.05,3,250,10,64423,34.4205,0.635727,1,1,1
unknown_random,64423,0.05,3,249,10,34962,7451.14,0,0,-1,1
unknown_hard,64423,0.05,3,250,10,47874,3850.39,0,0,-1,1
known_hard,64423,0.05,4,250,10,64423,21.0278,0.988344,1,1,1
unknown_random,64423,0.05,4,249,10,34962,7019.39,0,0,-1,1
unknown_hard,64423,0.05,4,250,10,47874,3941.73,0,0,-1,1
known_hard,64423,0.05,5,250,10,64423,35.5877,0.581534,1,1,1
unknown_random,64423,0.05,5,249,10,34962,7336.45,0,0,-1,1
unknown_hard,64423,0.05,5,250,10,47874,3861.37,0,0,-1,1
known_hard,64423,0.1,1,250,10,64423,35.5723,0.582252,1,1,1
unknown_random,64423,0.1,1,249,10,34962,1792.09,0,0,-1,1
unknown_hard,64423,0.1,1,250,10,47874,930.061,1.84158e-170,0,-1,1
known_hard,64423,0.1,2,250,10,64423,48.5394,0.11755,1,1,1
unknown_random,64423,0.1,2,249,10,34962,1845.82,0,0,-1,1
unknown_hard,64423,0.1,2,250,10,47874,957.896,2.82538e-176,0,-1,1
known_hard,64423,0.1,3,250,10,64423,48.7392,0.113761,1,1,1
unknown_random,64423,0.1,3,249,10,34962,1829.13,0,0,-1,1
unknown_hard,64423,0.1,3,250,10,47874,836.769,5.00117e-151,0,-1,1
known_hard,64423,0.1,4,250,10,64423,53.086,0.0528797,1,1,1
unknown_random,64423,0.1,4,249,10,34962,1873.88,0,0,-1,1
unknown_hard,64423,0.1,4,250,10,47874,935.271,1.50515e-171,0,-1,1
known_hard,64423,0.1,5,250,10,64423,46.2501,0.168356,1,1,1
unknown_random,64423,0.1,5,249,10,34962,1860.39,0,0,-1,1
unknown_hard,64423,0.1,5,250,10,47874,862.491,2.23699e-156,0,-1,1
known_hard,64423,0.25,1,250,10,64423,22.3522,0.979613,1,1,1
unknown_random,64423,0.25,1,249,10,34962,358.348,9.63962e-54,0,-1,1
unknown_hard,64423,0.25,1,250,10,47874,163.657,1.56432e-17,0,-1,1
known_hard,64423,0.25,2,250,10,64423,25.3469,0.942328,1,1,1
unknown_random,64423,0.25,2,249,10,34962,334.809,3.69492e-49,0,-1,1
unknown_hard,64423,0.25,2,250,10,47874,162.309,2.65091e-17,0,-1,1
known_hard,64423,0.25,3,250,10,64423,62.2486,0.00782431,1,1,1
unknown_random,64423,0.25,3,249,10,34962,351.08,2.52964e-52,0,-1,1
unknown_hard,64423,0.25,3,250,10,47874,188.802,6.8545e-22,0,-1,1
known_hard,64423,0.25,4,250,10,64423,25.8909,0.932309,1,1,1
unknown_random,64423,0.25,4,249,10,34962,332.14,1.21641e-48,0,-1,1
unknown_hard,64423,0.25,4,250,10,47874,204.849,9.58247e-25,0,-1,1
known_hard,64423,0.25,5,250,10,64423,27.2121,0.903252,1,1,1
unknown_random,64423,0.25,5,249,10,34962,379.678,6.33161e-58,0,-1,1
unknown_hard,64423,0.25,5,250,10,47874,206.829,4.22475e-25,0,-1,1
known_hard,64423,0.5,1,250,10,64423,28.2822,0.874662,1,1,1
unknown_random,64423,0.5,1,249,10,34962,88.6198,6.36075e-06,0,-1,1
unknown_hard,64423,0.5,1,250,10,47874,83.7193,2.74622e-05,0,-1,1
known_hard,64423,0.5,2,250,10,64423,23.4192,0.969478,1,1,1
unknown_random,64423,0.5,2,249,10,34962,91.802,2.39409e-06,0,-1,1
unknown_hard,64423,0.5,2,250,10,57879,74.3986,0.000377917,0,-1,1
known_hard,64423,0.5,3,250,10,64423,26.9883,0.908655,1,1,1
unknown_random,64423,0.5,3,249,10,34962,94.9367,8.96695e-07,0,-1,1
unknown_hard,64423,0.5,3,250,10,47874,60.0128,0.0128966,1,-1,0
known_hard,64423,0.5,4,250,10,64423,48.9429,0.109997,1,1,1
unknown_random,64423,0.5,4,249,10,34962,99.792,1.89071e-07,0,-1,1
unknown_hard,64423,0.5,4,250,10,34962,78.0493,0.000139042,0,-1,1
known_hard,64423,0.5,5,250,10,64423,37.8361,0.476969,1,1,1
unknown_random,64423,0.5,5,249,10,34962,163.896,1.42452e-17,0,-1,1
unknown_hard,64423,0.5,5,250,10,47874,80.6301,6.71165e-05,0,-1,1
known_hard,64423,1,1,250,10,64423,22.3789,0.979396,1,1,1
unknown_random,64423,1,1,249,10,34962,55.3671,0.0340445,1,-1,0
unknown_hard,64423,1,1,250,10,47874,31.5276,0.761658,1,-1,0
known_hard,64423,1,2,250,10,64423,35.8604,0.568779,1,1,1
unknown_random,64423,1,2,249,10,34962,59.2978,0.0150663,1,-1,0
unknown_hard,64423,1,2,250,10,47874,33.6969,0.668673,1,-1,0
known_hard,64423,1,3,250,10,64423,30.2301,0.811256,1,1,1
unknown_random,64423,1,3,249,10,34962,56.4065,0.0276281,1,-1,0
unknown_hard,64423,1,3,250,10,34962,54.1025,0.0435935,1,-1,0
known_hard,64423,1,4,250,10,57879,29.5846,0.83383,1,3,1
unknown_random,64423,1,4,249,10,34962,42.3112,0.290183,1,-1,0
unknown_hard,64423,1,4,250,10,62836,25.5568,0.938593,1,-1,0
known_hard,64423,1,5,250,10,60445,25.154,0.945617,1,3,1
unknown_random,64423,1,5,249,10,34962,80.7106,6.55898e-05,0,-1,1
unknown_hard,64423,1,5,250,10,62836,21.3386,0.986628,1,-1,0
known_hard,64423,1.5,1,250,10,47874,70.8463,0.000963705,0,2,0
unknown_random,64423,1.5,1,249,10,34962,64.0761,0.00512539,1,-1,0
unknown_hard,64423,1.5,1,250,10,48800,24.2776,0.958913,1,-1,0
known_hard,64423,1.5,2,250,10,34962,39.4951,0.40299,1,3,1
unknown_random,64423,1.5,2,249,10,34962,62.9252,0.00669993,1,-1,0
unknown_hard,64423,1.5,2,250,10,47874,35.5586,0.582893,1,-1,0
known_hard,64423,1.5,3,250,10,47874,10.0381,0.999999,1,2,1
unknown_random,64423,1.5,3,249,10,34962,54.2552,0.0423283,1,-1,0
unknown_hard,64423,1.5,3,250,10,47874,39.9862,0.382007,1,-1,0
known_hard,64423,1.5,4,250,10,64423,25.5337,0.939011,1,1,1
unknown_random,64423,1.5,4,249,10,34962,37.2552,0.503714,1,-1,0
unknown_hard,64423,1.5,4,250,10,34962,46.1107,0.171909,1,-1,0
known_hard,64423,1.5,5,250,10,64423,49.2744,0.104086,1,1,1
unknown_random,64423,1.5,5,249,10,34962,44.6394,0.212787,1,-1,0
unknown_hard,64423,1.5,5,250,10,62836,30.7739,0.791118,1,-1,0
known_hard,64423,2,1,250,10,60445,41.6881,0.313459,1,4,1
unknown_random,64423,2,1,249,10,34962,29.3941,0.840204,1,-1,0
unknown_hard,64423,2,1,250,10,48800,18.2201,0.997237,1,-1,0
known_hard,64423,2,2,250,10,62836,29.1536,0.848057,1,2,1
unknown_random,64423,2,2,249,10,34962,36.0976,0.557676,1,-1,0
unknown_hard,64423,2,2,250,10,40018,44.2485,0.224698,1,-1,0
known_hard,64423,2,3,250,10,64423,37.6275,0.486534,1,1,1
unknown_random,64423,2,3,249,10,34962,56.7755,0.0256235,1,-1,0
unknown_hard,64423,2,3,250,10,47874,27.1319,0.90521,1,-1,0
known_hard,64423,2,4,250,10,47874,76.1051,0.000237903,0,4,0
unknown_random,64423,2,4,249,10,34962,49.0874,0.107388,1,-1,0
unknown_hard,64423,2,4,250,10,47874,21.7164,0.984279,1,-1,0
known_hard,64423,2,5,250,10,34962,55.2664,0.0347312,1,2,1
unknown_random,64423,2,5,249,10,34962,36.4234,0.542436,1,-1,0
unknown_hard,64423,2,5,250,10,34962,59.6049,0.0140966,1,-1,0
