target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
66160,hard,250,1,3,10,2,35.2369,32.0147,3.22226,56125,0,1,1,0,1
66160,hard,250,1,4,10,1,71.236,71.236,12.5034,66160,1,1,1,1,1
66160,hard,250,1,5,10,2,33.9947,32.0965,1.89817,56125,0,1,1,0,1
66160,hard,250,1.5,1,10,1,44.2452,44.2452,7.10428,66160,1,1,1,1,1
66160,hard,250,1.5,2,10,1,46.4319,46.4319,6.05034,66160,1,1,1,1,1
66160,hard,250,1.5,3,10,1,54.7703,54.7703,7.18302,66160,1,1,1,1,1
66160,hard,250,1.5,4,10,1,35.2973,35.2973,2.89866,66160,1,1,1,1,1
66160,hard,250,1.5,5,10,1,37.5121,37.5121,2.97741,66160,1,1,1,1,1
66160,hard,250,2,1,10,1,30.6471,30.6471,1.64654,66160,1,1,1,1,1
66160,hard,250,2,2,10,2,49.1452,44.7519,4.39327,56125,0,1,1,0,1
66160,hard,250,2,3,10,1,29.8925,29.8925,1.97876,66160,1,1,1,1,1
66160,hard,250,2,4,10,2,23.2506,20.7806,2.46995,62413,0,1,1,0,1
66160,hard,250,2,5,10,2,33.3485,30.9775,2.37109,62413,0,1,1,0,1
64423,prefix,250,0,1,10,1,0,0,1.82505e+07,64423,1,1,1,1,1
64423,prefix,250,0,2,10,1,0,0,1.82505e+07,64423,1,1,1,1,1
64423,prefix,250,0,3,10,1,0,0,1.82505e+07,64423,1,1,1,1,1
64423,prefix,250,0,4,10,1,0,0,1.82505e+07,64423,1,1,1,1,1
64423,prefix,250,0,5,10,1,0,0,1.82505e+07,64423,1,1,1,1,1
64423,prefix,250,0.05,1,10,1,33.4501,33.4501,7355.95,64423,1,1,1,1,1
64423,prefix,250,0.05,2,10,1,57.2512,57.2512,7451.13,64423,1,1,1,1,1
64423,prefix,250,0.05,3,10,1,41.0534,41.0534,7084.2,64423,1,1,1,1,1
64423,prefix,250,0.05,4,10,1,46.4569,46.4569,7245.36,64423,1,1,1,1,1
64423,prefix,250,0.05,5,10,1,45.6821,45.6821,7104.43,64423,1,1,1,1,1
64423,prefix,250,0.1,1,10,1,37.1489,37.1489,1885.98,64423,1,1,1,1,1
64423,prefix,250,0.1,2,10,1,30.9756,30.9756,1762.14,64423,1,1,1,1,1
64423,prefix,250,0.1,3,10,1,32.0311,32.0311,1948.08,64423,1,1,1,1,1
64423,prefix,250,0.1,4,10,1,31.5976,31.5976,1685.27,64423,1,1,1,1,1
64423,prefix,250,0.1,5,10,1,36.2306,36.2306,1852.23,64423,1,1,1,1,1
64423,prefix,250,0.25,1,10,1,51.644,51.644,311.74,64423,1,1,1,1,1
64423,prefix,250,0.25,2,10,1,19.0402,19.0402,267.776,64423,1,1,1,1,1
64423,prefix,250,0.25,3,10,1,24.0207,24.0207,335.423,64423,1,1,1,1,1
64423,prefix,250,0.25,4,10,1,40.3776,40.3776,281.483,64423,1,1,1,1,1
64423,prefix,250,0.25,5,10,1,27.511,27.511,296.802,64423,1,1,1,1,1
64423,prefix,250,0.5,1,10,1,73.5435,73.5435,79.0849,64423,1,1,1,1,1
64423,prefix,250,0.5,2,10,1,22.9092,22.9092,80.1822,64423,1,1,1,1,1
64423,prefix,250,0.5,3,10,1,55.8761,55.8761,48.9459,64423,1,1,1,1,1
64423,prefix,250,0.5,4,10,1,28.7192,28.7192,81.8773,64423,1,1,1,1,1
64423,prefix,250,0.5,5,10,1,24.8123,24.8123,63.4868,64423,1,1,1,1,1
64423,prefix,250,1,1,10,1,21.6921,21.6921,22.7085,64423,1,1,1,1,1
64423,prefix,250,1,2,10,1,48.7021,48.7021,39.7941,64423,1,1,1,1,1
64423,prefix,250,1,3,10,1,26.031,26.031,33.5191,64423,1,1,1,1,1
64423,prefix,250,1,4,10,1,40.4873,40.4873,20.4996,64423,1,1,1,1,1
64423,prefix,250,1,5,10,1,47.1004,47.1004,7.67719,64423,1,1,1,1,1
64423,prefix,250,1.5,1,10,1,32.2212,32.2212,16.422,64423,1,1,1,1,1
64423,prefix,250,1.5,2,10,1,19.0225,19.0225,4.72283,64423,1,1,1,1,1
64423,prefix,250,1.5,3,10,1,22.2783,22.2783,12.5194,64423,1,1,1,1,1
64423,prefix,250,1.5,4,10,1,51.5766,51.5766,6.71549,64423,1,1,1,1,1
64423,prefix,250,1.5,5,10,2,67.1264,64.0772,3.04916,34962,0,1,1,0,1
64423,prefix,250,2,1,10,2,34.8516,32.4059,2.44571,34962,0,1,1,0,1
64423,prefix,250,2,2,10,1,38.2091,38.2091,7.79023,64423,1,1,1,1,1
64423,prefix,250,2,3,10,1,51.2911,51.2911,9.14539,64423,1,1,1,1,1
64423,prefix,250,2,4,10,2,19.6682,19.5012,0.167002,34962,0,1,1,0,1
64423,prefix,250,2,5,10,1,29.4756,29.4756,4.2325,64423,1,1,1,1,1
64423,hard,250,0,1,10,1,0,0,9.35444e+06,64423,1,1,1,1,1
64423,hard,250,0,2,10,1,0,0,9.35444e+06,64423,1,1,1,1,1
64423,hard,250,0,3,10,1,0,0,9.35444e+06,64423,1,1,1,1,1
64423,hard,250,0,4,10,1,0,0,9.35444e+06,64423,1,1,1,1,1
64423,hard,250,0,5,10,1,0,0,9.35444e+06,64423,1,1,1,1,1
64423,hard,250,0.05,1,10,1,27.1339,27.1339,3778.21,64423,1,1,1,1,1
64423,hard,250,0.05,2,10,1,36.8756,36.8756,3789.37,64423,1,1,1,1,1
64423,hard,250,0.05,3,10,1,37.9795,37.9795,3765.4,64423,1,1,1,1,1
64423,hard,250,0.05,4,10,1,48.0997,48.0997,3684.01,64423,1,1,1,1,1
64423,hard,250,0.05,5,10,1,51.8643,51.8643,3537.93,64423,1,1,1,1,1
64423,hard,250,0.1,1,10,1,28.6871,28.6871,925.329,64423,1,1,1,1,1
64423,hard,250,0.1,2,10,1,39.0783,39.0783,869.447,64423,1,1,1,1,1
64423,hard,250,0.1,3,10,1,21.9845,21.9845,959.432,64423,1,1,1,1,1
64423,hard,250,0.1,4,10,1,30.5986,30.5986,851.414,64423,1,1,1,1,1
64423,hard,250,0.1,5,10,1,49.1406,49.1406,933.749,64423,1,1,1,1,1
64423,hard,250,0.25,1,10,1,47.5176,47.5176,194.713,64423,1,1,1,1,1
64423,hard,250,0.25,2,10,1,31.8494,31.8494,138.372,64423,1,1,1,1,1
64423,hard,250,0.25,3,10,1,40.3904,40.3904,146.311,64423,1,1,1,1,1
64423,hard,250,0.25,4,10,1,46.4573,46.4573,81.8793,64423,1,1,1,1,1
64423,hard,250,0.25,5,10,1,39.8168,39.8168,150.026,64423,1,1,1,1,1
64423,hard,250,0.5,1,10,1,30.4689,30.4689,46.7583,64423,1,1,1,1,1
64423,hard,250,0.5,2,10,1,22.5501,22.5501,50.272,64423,1,1,1,1,1
64423,hard,250,0.5,3,10,1,66.3467,66.3467,29.0312,64423,1,1,1,1,1
64423,hard,250,0.5,4,10,1,20.1229,20.1229,29.5233,64423,1,1,1,1,1
64423,hard,250,0.5,5,10,1,38.3129,38.3129,44.0852,64423,1,1,1,1,1
64423,hard,250,1,1,10,2,54.0756,48.9229,5.15272,62836,0,1,1,0,1
64423,hard,250,1,2,10,1,47.998,47.998,4.81969,64423,1,1,1,1,1
64423,hard,250,1,3,10,1,24.3705,24.3705,1.01746,64423,1,1,1,1,1
64423,hard,250,1,4,10,1,25.7189,25.7189,12.4653,64423,1,1,1,1,1
64423,hard,250,1,5,10,1,29.0155,29.0155,10.1031,64423,1,1,1,1,1
64423,hard,250,1.5,1,10,1,32.1314,32.1314,2.05828,64423,1,1,1,1,1
64423,hard,250,1.5,2,10,1,38.6862,38.6862,0.810119,64423,1,1,1,1,1
64423,hard,250,1.5,3,10,1,33.5872,33.5872,1.53288,64423,1,1,1,1,1
64423,hard,250,1.5,4,10,1,44.5096,44.5096,1.30198,64423,1,1,1,1,1
64423,hard,250,1.5,5,10,1,41.9529,41.9529,4.92448,64423,1,1,1,1,1
64423,hard,250,2,1,10,1,34.086,34.086,2.1214,64423,1,1,1,1,1
64423,hard,250,2,2,10,1,31.1354,31.1354,0.0318149,64423,1,1,1,1,1
64423,hard,250,2,3,10,2,37.0021,36.1617,0.840412,48800,0,1,1,0,1
64423,hard,250,2,4,10,1,33.0318,33.0318,2.78301,64423,1,1,1,1,1
64423,hard,250,2,5,10,1,19.5331,19.5331,0.132933,64423,1,1,1,1,1
