target_norad,catalog_mode,catalog_size,sigma_deg,trial,observation_count,target_rank,target_chi2,best_chi2,best_gap_chi2,top1_norad,top1_correct,top3_contains_target,top10_contains_target,equivalent_best,ambiguous_best_count
17070,prefix,250,0.21,4,10,1,28.9984,28.9984,22147.4,17070,1,1,1,1,1
17070,prefix,250,0.21,5,10,1,32.3265,32.3265,21601.7,17070,1,1,1,1,1
17070,prefix,250,0.22,1,10,1,46.0786,46.0786,19936.2,17070,1,1,1,1,1
17070,prefix,250,0.22,2,10,1,56.0817,56.0817,20264.5,17070,1,1,1,1,1
17070,prefix,250,0.22,3,10,1,58.474,58.474,19942.4,17070,1,1,1,1,1
17070,prefix,250,0.22,4,10,1,46.6043,46.6043,19732.5,17070,1,1,1,1,1
17070,prefix,250,0.22,5,10,1,37.8335,37.8335,19862.2,17070,1,1,1,1,1
17070,prefix,250,0.23,1,10,1,45.9616,45.9616,18088.7,17070,1,1,1,1,1
17070,prefix,250,0.23,2,10,1,46.9915,46.9915,18185.1,17070,1,1,1,1,1
17070,prefix,250,0.23,3,10,1,43.4239,43.4239,18223.1,17070,1,1,1,1,1
17070,prefix,250,0.23,4,10,1,21.3372,21.3372,18410.7,17070,1,1,1,1,1
17070,prefix,250,0.23,5,10,1,13.7136,13.7136,18489,17070,1,1,1,1,1
17070,prefix,250,0.24,1,10,1,49.7531,49.7531,16679.3,17070,1,1,1,1,1
17070,prefix,250,0.24,2,10,1,45.437,45.437,16043,17070,1,1,1,1,1
17070,prefix,250,0.24,3,10,1,39.6294,39.6294,16628.1,17070,1,1,1,1,1
17070,prefix,250,0.24,4,10,1,43.7724,43.7724,17015.4,17070,1,1,1,1,1
17070,prefix,250,0.24,5,10,1,32.0139,32.0139,16484.6,17070,1,1,1,1,1
17070,prefix,250,0.25,1,10,1,22.9147,22.9147,15234.7,17070,1,1,1,1,1
17070,prefix,250,0.25,2,10,1,59.3359,59.3359,15413,17070,1,1,1,1,1
17070,prefix,250,0.25,3,10,1,26.7283,26.7283,15707.5,17070,1,1,1,1,1
17070,prefix,250,0.25,4,10,1,25.46,25.46,15221.7,17070,1,1,1,1,1
17070,prefix,250,0.25,5,10,1,30.9422,30.9422,15757,17070,1,1,1,1,1
17070,prefix,250,0.26,1,10,1,12.9919,12.9919,14373.6,17070,1,1,1,1,1
17070,prefix,250,0.26,2,10,1,50.6793,50.6793,14517.2,17070,1,1,1,1,1
17070,prefix,250,0.26,3,10,1,38.9066,38.9066,14391.6,17070,1,1,1,1,1
17070,prefix,250,0.26,4,10,1,59.1741,59.1741,14335.4,17070,1,1,1,1,1
17070,prefix,250,0.26,5,10,1,32.0906,32.0906,14288.5,17070,1,1,1,1,1
17070,prefix,250,0.27,1,10,1,14.526,14.526,13112,17070,1,1,1,1,1
17070,prefix,250,0.27,2,10,1,71.4323,71.4323,13435.1,17070,1,1,1,1,1
17070,prefix,250,0.27,3,10,1,35.7361,35.7361,13049.9,17070,1,1,1,1,1
17070,prefix,250,0.27,4,10,1,38.7298,38.7298,13048.3,17070,1,1,1,1,1
17070,prefix,250,0.27,5,10,1,46.0867,46.0867,13446,17070,1,1,1,1,1
17070,prefix,250,0.28,1,10,1,38.8262,38.8262,12435.9,17070,1,1,1,1,1
17070,prefix,250,0.28,2,10,1,55.0948,55.0948,12192,17070,1,1,1,1,1
17070,prefix,250,0.28,3,10,1,41.6075,41.6075,11772.8,17070,1,1,1,1,1
17070,prefix,250,0.28,4,10,1,41.7552,41.7552,11972.1,17070,1,1,1,1,1
17070,prefix,250,0.28,5,10,1,35.2695,35.2695,11915.6,17070,1,1,1,1,1
17070,prefix,250,0.29,1,10,1,35.621,35.621,11704.3,17070,1,1,1,1,1
17070,prefix,250,0.29,2,10,1,81.8994,81.8994,11454.1,17070,1,1,1,1,1
17070,prefix,250,0.29,3,10,1,28.2779,28.2779,11646.8,17070,1,1,1,1,1
17070,prefix,250,0.29,4,10,1,25.0391,25.0391,11483.7,17070,1,1,1,1,1
17070,prefix,250,0.29,5,10,1,19.3652,19.3652,11236.7,17070,1,1,1,1,1
17070,prefix,250,0.3,1,10,1,24.4129,24.4129,10674.6,17070,1,1,1,1,1
17070,prefix,250,0.3,2,10,1,17.8764,17.8764,10876.1,17070,1,1,1,1,1
